paperId,title,abstract,year,citationCount,influentialCitationCount,doi,url,publicationTypes,venue
d874fa8ad1f95a036ba6c27dd4aa872951a6963d,Remote Sensing and Geospatial Technological Applications for Site-specific Management of Fruit and Nut Crops: A Review,"Site-specific crop management (SSCM) is one facet of precision agriculture which is helping increase production with minimal input. It has enhanced the cost-benefit scenario in crop production. Even though the SSCM is very widely used in row crop agriculture like corn, wheat, rice, soybean, etc. it has very little application in cash crops like fruit and nut. The main goal of this review paper was to conduct a comprehensive review of advanced technologies, including geospatial technologies, used in site-specific management of fruit and nut crops. The review explores various remote sensing data from different platforms like satellite, LIDAR, aerial, and field imaging. The study analyzes the use of satellite sensors, such as Quickbird, Landsat, SPOT, and IRS imagery as well as hyperspectral narrow-band remote sensing data in study of fruit and nut crops in blueberry, citrus, peach, apple, etc. The study also explores other geospatial technologies such as GPS, GIS spatial modeling, advanced image processing techniques, and information technology for suitability study, orchard delineation, and classification accuracy assessment. The study also provides an example of a geospatial model developed in ArcGIS ModelBuilder to automate the blueberry production suitability analysis. The GIS spatial model is developed using various crop characteristics such as chilling hours, soil permeability, drainage, and pH, and land cover to determine the best sites for growing blueberry in Georgia, U.S. The study also provides a list of spectral reflectance curves developed for some fruit and nut crops, blueberry, crowberry, redblush citrus, orange, prickly pear, and peach. The study also explains these curves in detail to help researchers choose the image platform, sensor, and spectrum wavelength for various fruit and nut crops SSCM.",2010,64,2,10.3390/rs2081973,https://www.semanticscholar.org/paper/d874fa8ad1f95a036ba6c27dd4aa872951a6963d,"JournalArticle,Review",Remote Sensing
cfc96d2a4b1d452223b7503b13f466f91370df38,Fundamentals of Wireless Sensor Networks: Theory and Practice,,2010,810,41,10.1002/9780470666388,https://www.semanticscholar.org/paper/cfc96d2a4b1d452223b7503b13f466f91370df38,Review,
b4462cfb78a2a1bc558de3617a9ced205b2e83b7,On combining vision-based hybrid classifiers for weeds detection in precision agriculture,,2010,0,0,10.1504/IJRIS.2010.034905,https://www.semanticscholar.org/paper/b4462cfb78a2a1bc558de3617a9ced205b2e83b7,JournalArticle,Int. J. Reason. based Intell. Syst.
1db5beec8564fbb2498f3d7b02a0e6b96ef46af3,Paper Title: Advance emission control & precision agriculture; CO2 sequestration using Algae Integrated Management System,,2010,1,0,10.1109/ICCCENG.2010.5560415,https://www.semanticscholar.org/paper/1db5beec8564fbb2498f3d7b02a0e6b96ef46af3,Conference,"International Conference on Electrical Engineering, Computing Science and Automatic Control"
9faa39010bd3fd7076cf638aad03a7e6704e0d57,FPGA-based Fused Smart Sensor for Real-Time Plant-Transpiration Dynamic Estimation,"Plant transpiration is considered one of the most important physiological functions because it constitutes the plants evolving adaptation to exchange moisture with a dry atmosphere which can dehydrate or eventually kill the plant. Due to the importance of transpiration, accurate measurement methods are required; therefore, a smart sensor that fuses five primary sensors is proposed which can measure air temperature, leaf temperature, air relative humidity, plant out relative humidity and ambient light. A field programmable gate array based unit is used to perform signal processing algorithms as average decimation and infinite impulse response filters to the primary sensor readings in order to reduce the signal noise and improve its quality. Once the primary sensor readings are filtered, transpiration dynamics such as: transpiration, stomatal conductance, leaf-air-temperature-difference and vapor pressure deficit are calculated in real time by the smart sensor. This permits the user to observe different primary and calculated measurements at the same time and the relationship between these which is very useful in precision agriculture in the detection of abnormal conditions. Finally, transpiration related stress conditions can be detected in real time because of the use of online processing and embedded communications capabilities.",2010,28,0,10.3390/s100908316,https://www.semanticscholar.org/paper/9faa39010bd3fd7076cf638aad03a7e6704e0d57,JournalArticle,Italian National Conference on Sensors
818def56e38a2a7704989f31d1fb29239c6499bc,Experimental analysis of ground speed measuring systems for the intelligent agricultural machinery,,2010,3,0,10.1109/FSKD.2010.5569415,https://www.semanticscholar.org/paper/818def56e38a2a7704989f31d1fb29239c6499bc,"JournalArticle,Conference",2010 Seventh International Conference on Fuzzy Systems and Knowledge Discovery
d8d0b64fa1d9bc1e1fe6bf6696a898a2cca5f9b9,2010 Sino-U.S. International Workshop on Intelligent Equipment for Precision Agriculture and Airborne Remote Sensing and Measurement for Agriculture,,2010,0,0,10.3965/ijabe.v3i2.242,https://www.semanticscholar.org/paper/d8d0b64fa1d9bc1e1fe6bf6696a898a2cca5f9b9,Review,
90234b1e12afa18be5dc295a2bbfdf929fda8742,Estimating chlorophyll content of rice under soil contamination stress using BPNN,,2010,4,0,10.1109/ICNC.2010.5584591,https://www.semanticscholar.org/paper/90234b1e12afa18be5dc295a2bbfdf929fda8742,"JournalArticle,Conference",2010 Sixth International Conference on Natural Computation
ee3e29976b238a62f57b37e28d81b9fb47b0357d,Intelligent Operation Parameters Optimization for Screw Conveyor Based on PSO,,2010,0,0,10.1109/CASoN.2010.16,https://www.semanticscholar.org/paper/ee3e29976b238a62f57b37e28d81b9fb47b0357d,"JournalArticle,Conference",2010 International Conference on Computational Aspects of Social Networks
3d14b973d89ef867849762e999061b4957a4ed1d,Research of virtual plant growth model based on neural network,,2010,3,0,10.1109/ICCSE.2010.5593760,https://www.semanticscholar.org/paper/3d14b973d89ef867849762e999061b4957a4ed1d,Conference,International Conference on Crowd Science and Engineering
c9ecaa1bb32da31e34b0384ef7be25f25a5ddaf9,Sensors Dynamic Energy Management in WSN,"A wireless sensor node is typically battery operated and energy constrained. Therefore, it is apparent that optimal energy management is one of the most important challenges in WSN development. However, energy management requires in-depth knowledge and detailed insight concerning specific scenarios. After Carrying out a large number of experiments in precision agriculture, we find that it is the sensors that have never been concerned consuming the most energy of the node. In order to conserve energy and prolong the lifetime of WSN, we design and carry out a dynamic energy management strategy for sensors. The basic idea is to shut down all sensors’ power when not needed and wake them up when necessary. Valuable conclusions are extracted and analyzed.",2010,11,0,10.4236/wsn.2010.29084,https://www.semanticscholar.org/paper/c9ecaa1bb32da31e34b0384ef7be25f25a5ddaf9,JournalArticle,Wireless Sensor Network
0e8893335b006e14e23108ebe59d445190a7ffbd,Indoor robot gardening: design and implementation,"This paper describes the architecture and implementation of a distributed autonomous gardening system with applications in urban/indoor precision agriculture. The garden is a mesh network of robots and plants. The gardening robots are mobile manipulators with an eye-in-hand camera. They are capable of locating plants in the garden, watering them, and locating and grasping fruit. The plants are potted cherry tomatoes enhanced with sensors and computation to monitor their well-being (e.g. soil humidity, state of fruits) and with networking to communicate servicing requests to the robots. By embedding sensing, computation, and communication into the pots, task allocation in the system is de-centrally coordinated, which makes the system scalable and robust against the failure of a centralized agent. We describe the architecture of this system and present experimental results for navigation, object recognition, and manipulation as well as challenges that lie ahead toward autonomous precision agriculture with multi-robot teams.",2010,27,1,10.1007/s11370-010-0076-1,https://www.semanticscholar.org/paper/0e8893335b006e14e23108ebe59d445190a7ffbd,JournalArticle,Intell. Serv. Robotics
7abb1bcd9ae988e6f3ea04b0ffae52aba538ed09,Grape clusters and foliage detection algorithms for autonomous selective vineyard sprayer,,2010,147,5,10.1007/s11370-010-0078-z,https://www.semanticscholar.org/paper/7abb1bcd9ae988e6f3ea04b0ffae52aba538ed09,JournalArticle,Intell. Serv. Robotics
8451751ca07fc76839aa937770835eac1b8b2d94,Editorial: Special issue on agricultural robotics,,2010,5,0,10.1007/s11370-010-0079-y,https://www.semanticscholar.org/paper/8451751ca07fc76839aa937770835eac1b8b2d94,JournalArticle,Intell. Serv. Robotics
9aff1223371e8b58b8b863460ba770b8c8da72dc,A mobile commerce application for rural economy development: a case study for Dwesa,,2010,21,1,10.1145/1899503.1899510,https://www.semanticscholar.org/paper/9aff1223371e8b58b8b863460ba770b8c8da72dc,JournalArticle,Research Conference of the South African Institute of Computer Scientists and Information Technologists
7b7b9dee49a34fb6a84af2d154f3b6a5be9e7d0c,Soil moisture monitoring using hyper-spectral remote sensing technology,,2010,16,2,10.1109/IITA-GRS.2010.5604219,https://www.semanticscholar.org/paper/7b7b9dee49a34fb6a84af2d154f3b6a5be9e7d0c,Conference,2010 Second IITA International Conference on Geoscience and Remote Sensing
5cc754acb9f4439cd7fad590b0021ae49178107b,Design of a Horizontal Penetrometer for Measuring On-the-Go Soil Resistance,"Soil compaction is one of the main negative factors that limits plant growth and crop yield. Therefore, it is important to determine the soil resistance level and map it for the field to find solutions for the negative effects of the compaction. Nowadays, high powered communication technology and computers help us on this issue within the approach of precision agriculture applications. This study is focused on the design of a penetrometer, which can make instantaneous soil resistance measurements in the soil horizontally and data acquisition software based on the GPS (Global Positioning System). The penetrometer was designed using commercial 3D parametric solid modelling design software. The data acquisition software was developed in Microsoft Visual Basic.NET programming language. After the design of the system, manufacturing and assembly of the system was completed and then a field experiment was carried out. According to the data from GPS and penetration resistance values which are collected in Microsoft SQL Server database, a Kriging method by ArcGIS was used and soil resistance was mapped in the field for a soil depth of 40 cm. During operation, no faults, either in mechanical and software parts, were seen. As a result, soil resistance values of 0.2 MPa and 3 MPa were obtained as minimum and maximum values, respectively. In conclusion, the experimental results showed that the designed system works quite well in the field and the horizontal penetrometer is a practical tool for providing on-line soil resistance measurements. This study contributes to further research for the development of on-line soil resistance measurements and mapping within the precision agriculture applications.",2010,34,3,10.3390/s101009337,https://www.semanticscholar.org/paper/5cc754acb9f4439cd7fad590b0021ae49178107b,JournalArticle,Italian National Conference on Sensors
06ed0fa29bd9ca9cde84e4a32b117d5d21866a3a,Three-Dimensional Visualization of Soil Electrical Conductivity Variation by VRML,,2010,0,0,10.1007/978-3-642-18354-6_27,https://www.semanticscholar.org/paper/06ed0fa29bd9ca9cde84e4a32b117d5d21866a3a,JournalArticle,Conference on Control Technology and Applications
12c797dbe4c9e4db1b7b87646fbbe1be878e1e52,Automated Extracting Tree Crown from Quickbird Stand Image,Artificial intelligence technologies with spatial information technologies play more and more roles in precision agriculture and precision forestry. This paper puts up a new artificial intelligence algorithm which based on seeded based region growth method to extract tree crown on Quickbird forest stand image. It is a kind of object based canopy and gap information extracting method specially suited for high-resolution imagery to get meaningful tree crown object .The main processes to carry out the experiment and validation on the Quickbird satellite images in Populus×xiaohei plantation even stand at Xue JiaZhuang wood farm in Shanxi Province of China is described in detail in the paper. The average tree numbers identification error is 18.9%. The result shows that this algorithm is an effective way to get segmented crown in real stand image. This algorithm can be powerful tools for precision forestry. We suggest users to choose suitable features and parameter values try by try in forehand applying.,2010,2,0,10.1007/978-3-642-18333-1_36,https://www.semanticscholar.org/paper/12c797dbe4c9e4db1b7b87646fbbe1be878e1e52,JournalArticle,Conference on Control Technology and Applications
